Unnamed: 0,glcm_count,glcm_mean,ss_count,ss_mean,ss_std,substrate
0,9638,9.23682947707,9638,13.5781890369,3.82782328191,gravel
1,1298,16.1850563367,1298,17.1035983845,3.81524519747,boulders
2,16810,5.28990184414,16810,12.8588172963,3.79212165481,sand
3,2074,18.7611989212,2074,16.3492534053,3.26443535178,gravel
4,59523,4.87910030576,59523,14.1024635435,3.728196559,sand
5,5709,11.4281069364,5709,17.430889002,3.06360908419,gravel
6,6346,,6344,15.980268019,3.73272179403,boulders
7,4280,9.3394640771,4280,14.5579713055,3.77922823837,gravel
8,12059,,12037,11.1870949988,2.62024744138,sand
9,4425,5.32262976695,4425,5.63126588983,1.61131247879,sand
10,11305,,11298,13.6476630266,3.79148240562,boulders
11,10298,4.34058570232,10298,9.17605891314,1.92487706447,sand
12,4498,,4497,16.4653814348,2.80380484525,boulders
13,18151,7.36948721834,18151,8.94519499614,2.24692069785,sand
14,14397,4.48723773833,14397,7.29417478468,1.87035939411,sand
15,6543,8.2172467236,6543,10.3064797302,2.5050303777,gravel
16,6268,10.191287841,6268,12.6653213744,2.60850027636,gravel
17,4413,9.78853493938,4413,14.0798439978,2.80837988495,sand
18,15013,5.08110991308,15013,9.62517276694,2.43889609289,sand
19,2971,4.15203806063,2971,7.08895757952,1.40716398082,sand
20,11784,3.70438929375,11784,9.98966686821,1.83102560104,sand
21,6796,3.67064380702,6796,8.75546162265,1.50397713669,sand
22,2799,12.9178264001,2799,9.92694935691,2.45862397686,gravel
23,1402,8.68436343728,1402,10.9828815977,2.2346952145,gravel
24,2626,6.86000645587,2626,9.44110948805,1.89292649009,sand
25,8091,7.55528760737,8091,9.54322511123,2.05687323994,sand
26,4439,9.84867615172,4439,14.8108614694,3.25154001368,boulders
27,10119,7.68448509611,10119,11.2112440088,1.90313472644,sand
28,10963,6.22810818207,10963,8.38464180653,2.14532526663,sand
29,11855,3.94102995835,11855,9.64811985976,2.25183414101,sand
30,12065,11.2274761707,12065,17.2612373083,3.6340055265,boulders
31,5438,6.08286163341,5438,12.7132806753,2.55788258314,sand
32,9276,6.24632073024,9276,15.2316411303,2.77236315561,sand
33,2894,4.14616717778,2894,9.06211666379,1.97590682721,sand
34,2106,8.26456033357,2106,9.45316024157,1.92752807777,sand
35,8347,6.72426938571,8347,14.0902335794,3.03039931036,gravel
36,5809,11.2103396938,5809,15.2010175482,2.97036148401,gravel
37,5266,,5248,14.2654463605,2.6426773937,gravel
38,1967,8.8047907664,1967,14.0985677745,2.51774481772,gravel
39,3133,6.15080518872,3133,11.5362833646,2.04514501261,sand
40,2245,7.2150312326,2245,14.0545004524,2.44711355865,sand
41,1634,11.1932039856,1634,17.005543815,3.07511690035,boulders
42,1288,15.0281398607,1288,15.256029212,2.84694497932,boulders
43,13255,4.6260332186,13255,9.30325113165,1.8451255466,sand
44,9458,6.50079380551,9458,14.8330579932,2.83658233009,sand
45,5574,7.19305522852,5574,14.6381946313,2.83386576638,sand
46,3858,7.290389896,3858,15.7521120885,2.53320176003,sand
47,7010,5.74772701944,7010,10.0767976551,2.18742536045,sand
48,6674,4.67064793181,6674,8.87443811807,1.75097825399,sand
49,13913,9.40795872116,13913,14.5005312028,3.48720254722,gravel
50,3401,5.88215265271,3401,9.79583899956,1.83333112323,sand
51,6224,9.14008274422,6224,14.7853470437,3.39535540162,gravel
52,790,9.43710999308,790,10.3621742731,2.39414827346,gravel
53,3227,6.21029170379,3227,11.8163650934,2.08122178268,sand
54,1655,9.8733637415,1655,16.1625023603,2.61878411387,gravel
55,656,12.0593231946,656,11.5912847752,2.54157576716,gravel
56,732,10.9157394659,732,9.44326598788,2.30921072236,sand
0,14639,12.9559759034,14639,10.735510665,4.4341371008,boulders
1,2787,13.6560635876,2787,8.72654778323,3.68546536553,boulders
2,6703,6.2069828808,6703,12.1693504774,2.15469084502,sand
3,5204,4.91143456356,5204,7.04552162399,2.51737214555,sand
4,4314,7.1681616177,4314,10.7485041435,2.05968647659,gravel
5,4160,5.44666841947,4160,9.78129788912,2.02702987093,sand
6,13541,13.5446237353,13541,6.49902841371,3.3107736161,boulders
7,2049,7.52808486991,2049,10.4144104212,1.97871615898,sand
8,3252,12.9047305024,3252,5.98533174297,2.73864009088,gravel
9,1949,7.80975820934,1949,9.69601398153,2.02868048989,sand
10,7415,5.4588582055,7415,9.53745153405,1.78873643396,sand
11,6558,5.65656926654,6558,9.39075127707,2.26238290537,sand
12,4833,,4832,5.18117134145,3.22442291469,gravel
13,2264,9.88847345682,2264,10.6589122543,2.49712818849,gravel
14,1749,13.4094169883,1749,3.96413156849,2.38404188876,gravel
15,800,14.2244592285,800,8.07753417969,2.87836313992,gravel
16,8676,4.86079864713,8676,10.8146233143,2.1144392883,sand
17,1402,10.822687734,1402,5.61518422343,2.46081584185,gravel
18,1868,4.65132954698,1868,9.22094569727,1.74819703111,sand
19,15619,5.03348785934,15619,10.7102107209,1.82033999211,sand
20,4568,9.89655962675,4568,5.32486608609,2.84855888866,sand
21,2899,6.67442908654,2899,7.2438677669,2.28377877239,sand
22,9446,5.60893375834,9446,4.77174614255,2.61108900695,sand
23,4659,8.39788245868,4659,7.58262569757,2.91241622191,gravel
24,5042,9.98148366224,5042,8.05356025015,2.50547213553,gravel
25,2382,5.97409034556,2382,8.43244089788,2.86905769369,gravel
26,9558,7.12518963172,9558,8.12248084066,3.38170359297,gravel
27,7286,5.90134815485,7286,8.0489927172,2.64350603624,sand
28,2827,4.97655420941,2827,7.72935021113,1.82377700065,sand
29,3066,5.28359298557,3066,5.33903026643,2.09576629422,sand
30,813,4.56877108078,813,6.01003589137,1.555861368,sand
31,1335,4.49466072683,1335,6.06047738179,1.75581179057,sand
32,4558,5.58405893484,4558,9.88583688707,1.88653614133,sand
33,2392,4.9181006186,2392,10.7087508492,1.66633966442,sand
34,5080,4.99311331201,5080,8.04575003076,2.40332310614,sand
35,3284,6.1344010496,3284,4.31489442182,1.84265422443,sand
36,5164,8.13214380809,5164,9.79641205945,2.88768610284,gravel
37,1997,7.57879984039,1997,4.92915056178,2.22629681014,sand
38,1507,13.6751111998,1507,5.78011013707,2.5081504396,sand
39,2575,8.63900182039,2575,4.50402533374,2.60178243607,sand
40,3858,9.23409656072,3858,9.87681846164,2.94911474431,gravel
41,2656,5.90053769767,2656,10.0968679405,3.01573558442,gravel
42,4311,8.30917456797,4311,11.7631667174,2.58798267907,gravel
43,2314,9.10966197602,2314,11.4047931747,3.01170954319,sand
44,1158,10.0406091456,1158,11.7025161242,2.78340351268,gravel
45,1170,8.86520599626,1170,8.53736311432,2.1714976729,sand
46,1530,10.9976434845,1531,11.6264900392,2.20695414784,sand
47,1852,14.6632167083,1852,10.6709005467,2.60053510735,sand
48,5775,4.20652867965,5775,12.8684550866,1.77716051976,sand
49,4731,4.04302076728,4731,14.8970289051,1.8566222008,sand
50,5893,3.33166800123,5893,3.5282061344,1.84647839144,sand
51,4421,3.97647767756,4421,4.507334932,2.43771974908,sand
52,3514,4.81977502935,3514,5.86339130087,2.11219190351,sand
53,4155,4.53202560921,4155,4.49138650722,1.87795995806,sand
54,4177,3.09648937822,4177,2.12533269055,1.4660046087,sand
55,2763,5.44487281714,2763,11.3307885451,2.16416039507,sand
56,1803,9.78463953307,1803,12.1469837597,2.40362160706,sand
